1758-10-01,14.032,8.06,Huelva,Spain,37.78N,6.10W
1758-11-01,12.792,5.74,Huelva,Spain,37.78N,6.10W
1758-12-01,9.187999999999999,4.433,Huelva,Spain,37.78N,6.10W
1759-01-01,10.446000000000002,4.538,Huelva,Spain,37.78N,6.10W
1759-02-01,11.486999999999998,5.667000000000001,Huelva,Spain,37.78N,6.10W
1759-03-01,12.581,2.7760000000000002,Huelva,Spain,37.78N,6.10W
1759-04-01,13.940999999999999,4.555,Huelva,Spain,37.78N,6.10W
1759-05-01,18.613,2.96,Huelva,Spain,37.78N,6.10W
1759-06-01,23.107,4.291,Huelva,Spain,37.78N,6.10W
1759-07-01,25.962000000000003,3.455,Huelva,Spain,37.78N,6.10W
1759-08-01,26.825,5.004,Huelva,Spain,37.78N,6.10W
1759-09-01,24.02,4.5489999999999995,Huelva,Spain,37.78N,6.10W
1759-10-01,18.090999999999998,3.5989999999999998,Huelva,Spain,37.78N,6.10W
1759-11-01,10.65,4.537,Huelva,Spain,37.78N,6.10W
1759-12-01,6.482000000000001,5.843,Huelva,Spain,37.78N,6.10W
1760-01-01,6.835000000000001,3.813,Huelva,Spain,37.78N,6.10W
1760-02-01,9.875,2.576,Huelva,Spain,37.78N,6.10W
1760-03-01,10.504,6.522,Huelva,Spain,37.78N,6.10W
1760-04-01,15.908,4.891,Huelva,Spain,37.78N,6.10W
1760-05-01,18.137,3.455,Huelva,Spain,37.78N,6.10W
1760-06-01,21.945999999999998,2.5140000000000002,Huelva,Spain,37.78N,6.10W
1760-07-01,25.484,3.27,Huelva,Spain,37.78N,6.10W
1760-08-01,26.14,5.361000000000001,Huelva,Spain,37.78N,6.10W
1760-09-01,22.884,3.905,Huelva,Spain,37.78N,6.10W
1760-10-01,16.762,3.742,Huelva,Spain,37.78N,6.10W
1760-11-01,12.222000000000001,2.5789999999999997,Huelva,Spain,37.78N,6.10W
1760-12-01,8.924000000000003,2.8560000000000003,Huelva,Spain,37.78N,6.10W
1761-01-01,6.389000000000001,4.787,Huelva,Spain,37.78N,6.10W
1761-02-01,11.199000000000002,3.01,Huelva,Spain,37.78N,6.10W
1761-03-01,14.107999999999999,1.858,Huelva,Spain,37.78N,6.10W
1761-04-01,13.794,3.536,Huelva,Spain,37.78N,6.10W
1761-05-01,20.426,4.07,Huelva,Spain,37.78N,6.10W
1761-06-01,25.295,2.367,Huelva,Spain,37.78N,6.10W
1761-07-01,30.432,4.596,Huelva,Spain,37.78N,6.10W
1761-08-01,26.864,2.261,Huelva,Spain,37.78N,6.10W
1761-09-01,23.24,2.9739999999999998,Huelva,Spain,37.78N,6.10W
1761-10-01,17.158,3.693,Huelva,Spain,37.78N,6.10W
1761-11-01,11.4,2.2430000000000003,Huelva,Spain,37.78N,6.10W
1761-12-01,5.657000000000001,2.404,Huelva,Spain,37.78N,6.10W
1762-01-01,11.886,2.116,Huelva,Spain,37.78N,6.10W
1762-02-01,11.643,6.322,Huelva,Spain,37.78N,6.10W
1762-03-01,11.274,3.813,Huelva,Spain,37.78N,6.10W
1762-04-01,16.39,3.133,Huelva,Spain,37.78N,6.10W
1762-05-01,18.971,4.829,Huelva,Spain,37.78N,6.10W
1762-06-01,23.639,4.747,Huelva,Spain,37.78N,6.10W
1762-07-01,27.926,2.46,Huelva,Spain,37.78N,6.10W
1762-08-01,26.06,2.503,Huelva,Spain,37.78N,6.10W
1762-09-01,22.107,6.01,Huelva,Spain,37.78N,6.10W
1762-10-01,15.94,3.281,Huelva,Spain,37.78N,6.10W
1762-11-01,12.61,2.3209999999999997,Huelva,Spain,37.78N,6.10W
1762-12-01,7.210000000000001,4.893,Huelva,Spain,37.78N,6.10W
1763-01-01,7.104000000000001,4.83,Huelva,Spain,37.78N,6.10W
1763-02-01,10.537,3.69,Huelva,Spain,37.78N,6.10W
1763-03-01,10.597,5.266,Huelva,Spain,37.78N,6.10W
1763-04-01,14.993,2.025,Huelva,Spain,37.78N,6.10W
1763-05-01,17.459,2.708,Huelva,Spain,37.78N,6.10W
1763-06-01,22.391,4.458,Huelva,Spain,37.78N,6.10W
1763-07-01,27.489,2.148,Huelva,Spain,37.78N,6.10W
1763-08-01,26.665,2.656,Huelva,Spain,37.78N,6.10W
1763-09-01,22.225,2.344,Huelva,Spain,37.78N,6.10W
1763-10-01,14.96,4.671,Huelva,Spain,37.78N,6.10W
1763-11-01,11.71,3.053,Huelva,Spain,37.78N,6.10W
1763-12-01,10.03,2.191,Huelva,Spain,37.78N,6.10W
1764-01-01,9.277,3.887,Huelva,Spain,37.78N,6.10W
1764-02-01,12.774000000000001,2.695,Huelva,Spain,37.78N,6.10W
1764-03-01,12.395,3.219,Huelva,Spain,37.78N,6.10W
1764-04-01,14.065999999999999,3.611,Huelva,Spain,37.78N,6.10W
1764-05-01,18.84,5.585,Huelva,Spain,37.78N,6.10W
1764-06-01,23.005000000000006,2.897,Huelva,Spain,37.78N,6.10W
1764-07-01,24.538,4.01,Huelva,Spain,37.78N,6.10W
1764-08-01,25.104,1.881,Huelva,Spain,37.78N,6.10W
1764-09-01,22.386999999999997,3.971,Huelva,Spain,37.78N,6.10W
1764-10-01,17.91,2.7110000000000003,Huelva,Spain,37.78N,6.10W
1764-11-01,13.287,2.6919999999999997,Huelva,Spain,37.78N,6.10W
1764-12-01,12.132,3.156,Huelva,Spain,37.78N,6.10W
1765-01-01,11.433,7.559,Huelva,Spain,37.78N,6.10W
1765-02-01,10.627,3.3110000000000004,Huelva,Spain,37.78N,6.10W
1765-03-01,14.027,2.359,Huelva,Spain,37.78N,6.10W
1765-04-01,15.617,1.969,Huelva,Spain,37.78N,6.10W
1765-05-01,19.132,2.385,Huelva,Spain,37.78N,6.10W
1765-06-01,22.09,2.728,Huelva,Spain,37.78N,6.10W
1765-07-01,25.53,3.321,Huelva,Spain,37.78N,6.10W
1765-08-01,25.793000000000003,2.135,Huelva,Spain,37.78N,6.10W
1765-09-01,23.035,1.9140000000000001,Huelva,Spain,37.78N,6.10W
1765-10-01,17.322,1.724,Huelva,Spain,37.78N,6.10W
1765-11-01,12.907,2.78,Huelva,Spain,37.78N,6.10W
1765-12-01,8.651000000000002,2.153,Huelva,Spain,37.78N,6.10W
1766-01-01,4.909000000000002,5.104,Huelva,Spain,37.78N,6.10W
1766-02-01,10.827,3.055,Huelva,Spain,37.78N,6.10W
1766-03-01,12.866,2.296,Huelva,Spain,37.78N,6.10W
1766-04-01,15.185,2.93,Huelva,Spain,37.78N,6.10W
1766-05-01,18.734,2.099,Huelva,Spain,37.78N,6.10W
1766-06-01,23.704,5.196000000000001,Huelva,Spain,37.78N,6.10W
1766-07-01,25.234,3.2260000000000004,Huelva,Spain,37.78N,6.10W
1766-08-01,27.265,2.6189999999999998,Huelva,Spain,37.78N,6.10W
1766-09-01,24.180999999999997,2.835,Huelva,Spain,37.78N,6.10W
1766-10-01,17.971999999999994,2.281,Huelva,Spain,37.78N,6.10W
1766-11-01,15.114999999999998,3.793,Huelva,Spain,37.78N,6.10W
1766-12-01,9.175,3.105,Huelva,Spain,37.78N,6.10W
1767-01-01,6.439,5.434,Huelva,Spain,37.78N,6.10W
1767-02-01,11.976,5.774,Huelva,Spain,37.78N,6.10W
1767-03-01,14.309,5.84,Huelva,Spain,37.78N,6.10W
1767-04-01,13.927,4.555,Huelva,Spain,37.78N,6.10W
1767-05-01,18.283,2.374,Huelva,Spain,37.78N,6.10W
1767-06-01,23.685,2.9339999999999997,Huelva,Spain,37.78N,6.10W
1767-07-01,25.926,3.2030000000000003,Huelva,Spain,37.78N,6.10W
1767-08-01,27.035999999999998,1.982,Huelva,Spain,37.78N,6.10W
1767-09-01,23.046,3.154,Huelva,Spain,37.78N,6.10W
1767-10-01,18.148,2.519,Huelva,Spain,37.78N,6.10W
1767-11-01,15.041,6.396,Huelva,Spain,37.78N,6.10W
1767-12-01,8.270000000000001,4.284,Huelva,Spain,37.78N,6.10W
1768-01-01,6.064,8.637,Huelva,Spain,37.78N,6.10W
1768-02-01,9.443,6.638,Huelva,Spain,37.78N,6.10W
1768-03-01,10.424000000000001,4.629,Huelva,Spain,37.78N,6.10W
1768-04-01,15.155999999999999,3.2430000000000003,Huelva,Spain,37.78N,6.10W
1768-05-01,17.765,2.596,Huelva,Spain,37.78N,6.10W
1768-06-01,22.188,3.6260000000000003,Huelva,Spain,37.78N,6.10W
1768-07-01,25.873,3.719,Huelva,Spain,37.78N,6.10W
1768-08-01,25.736,1.7830000000000001,Huelva,Spain,37.78N,6.10W
1768-09-01,22.563000000000002,3.755,Huelva,Spain,37.78N,6.10W
1768-10-01,17.486,3.4389999999999996,Huelva,Spain,37.78N,6.10W
1768-11-01,13.053999999999998,4.313,Huelva,Spain,37.78N,6.10W
1768-12-01,9.321000000000002,5.805,Huelva,Spain,37.78N,6.10W
1769-01-01,9.124,4.612,Huelva,Spain,37.78N,6.10W
1769-02-01,9.893,3.227,Huelva,Spain,37.78N,6.10W
1769-03-01,11.905999999999999,3.822,Huelva,Spain,37.78N,6.10W
1769-04-01,15.774,4.873,Huelva,Spain,37.78N,6.10W
1769-05-01,20.422,6.722,Huelva,Spain,37.78N,6.10W
1769-06-01,24.615,4.018,Huelva,Spain,37.78N,6.10W
1769-07-01,26.463,4.198,Huelva,Spain,37.78N,6.10W
1769-08-01,26.771,4.13,Huelva,Spain,37.78N,6.10W
1769-09-01,22.811,1.9180000000000001,Huelva,Spain,37.78N,6.10W
1769-10-01,14.69,2.491,Huelva,Spain,37.78N,6.10W
1769-11-01,12.342,2.03,Huelva,Spain,37.78N,6.10W
1769-12-01,7.826,3.4810000000000003,Huelva,Spain,37.78N,6.10W
1770-01-01,8.474,5.46,Huelva,Spain,37.78N,6.10W
1770-02-01,11.389000000000001,2.9619999999999997,Huelva,Spain,37.78N,6.10W
1770-03-01,10.819,3.4610000000000003,Huelva,Spain,37.78N,6.10W
1770-04-01,16.019000000000002,8.715,Huelva,Spain,37.78N,6.10W
1770-05-01,17.98,2.104,Huelva,Spain,37.78N,6.10W
1770-06-01,22.476999999999997,3.523,Huelva,Spain,37.78N,6.10W
1770-07-01,23.639000000000006,6.042999999999999,Huelva,Spain,37.78N,6.10W
1770-08-01,25.244,3.591,Huelva,Spain,37.78N,6.10W
1770-09-01,23.054000000000002,2.945,Huelva,Spain,37.78N,6.10W
1770-10-01,17.160999999999998,4.053999999999999,Huelva,Spain,37.78N,6.10W
1770-11-01,13.95,5.165,Huelva,Spain,37.78N,6.10W
1770-12-01,10.7,7.479,Huelva,Spain,37.78N,6.10W
1771-01-01,11.769,5.534,Huelva,Spain,37.78N,6.10W
1771-02-01,8.896999999999998,3.699,Huelva,Spain,37.78N,6.10W
1771-03-01,12.164000000000001,5.928999999999999,Huelva,Spain,37.78N,6.10W
1771-04-01,12.949000000000002,5.337999999999999,Huelva,Spain,37.78N,6.10W
1771-05-01,18.149,8.418,Huelva,Spain,37.78N,6.10W
1771-06-01,23.298,2.72,Huelva,Spain,37.78N,6.10W
1771-07-01,26.747,1.945,Huelva,Spain,37.78N,6.10W
1771-08-01,27.592,2.498,Huelva,Spain,37.78N,6.10W
1771-09-01,23.132,2.11,Huelva,Spain,37.78N,6.10W
1771-10-01,19.085,1.906,Huelva,Spain,37.78N,6.10W
1771-11-01,12.604000000000001,3.685,Huelva,Spain,37.78N,6.10W
1771-12-01,10.675,3.72,Huelva,Spain,37.78N,6.10W
1772-01-01,8.33,6.292999999999999,Huelva,Spain,37.78N,6.10W
1772-02-01,10.377999999999998,7.62,Huelva,Spain,37.78N,6.10W
1772-03-01,12.700999999999999,3.154,Huelva,Spain,37.78N,6.10W
1772-04-01,16.262,3.34,Huelva,Spain,37.78N,6.10W
1772-05-01,17.938,2.089,Huelva,Spain,37.78N,6.10W
1772-06-01,23.747,3.847,Huelva,Spain,37.78N,6.10W
1772-07-01,26.921999999999997,2.6430000000000002,Huelva,Spain,37.78N,6.10W
1772-08-01,27.435,3.603,Huelva,Spain,37.78N,6.10W
1772-09-01,22.767,3.074,Huelva,Spain,37.78N,6.10W
1772-10-01,19.031,2.358,Huelva,Spain,37.78N,6.10W
1772-11-01,15.151,4.418,Huelva,Spain,37.78N,6.10W
1772-12-01,12.363,3.202,Huelva,Spain,37.78N,6.10W
1773-01-01,7.213000000000001,2.269,Huelva,Spain,37.78N,6.10W
1773-02-01,8.725999999999999,2.8989999999999996,Huelva,Spain,37.78N,6.10W
1773-03-01,12.107999999999999,2.057,Huelva,Spain,37.78N,6.10W
1773-04-01,15.870999999999999,2.966,Huelva,Spain,37.78N,6.10W
1773-05-01,19.148,3.1439999999999997,Huelva,Spain,37.78N,6.10W
1773-06-01,22.666,2.092,Huelva,Spain,37.78N,6.10W
1773-07-01,25.936999999999998,2.044,Huelva,Spain,37.78N,6.10W
1773-08-01,26.21,2.094,Huelva,Spain,37.78N,6.10W
1773-09-01,23.866,2.065,Huelva,Spain,37.78N,6.10W
1773-10-01,18.015,1.915,Huelva,Spain,37.78N,6.10W
1773-11-01,11.499,5.145,Huelva,Spain,37.78N,6.10W
1773-12-01,11.065,4.053,Huelva,Spain,37.78N,6.10W
1774-01-01,7.854000000000001,5.854,Huelva,Spain,37.78N,6.10W
1774-02-01,11.863,5.486000000000001,Huelva,Spain,37.78N,6.10W
1774-03-01,13.831,2.204,Huelva,Spain,37.78N,6.10W
1774-04-01,16.781,4.224,Huelva,Spain,37.78N,6.10W
1774-05-01,22.158,2.773,Huelva,Spain,37.78N,6.10W
1774-06-01,24.671999999999997,6.0089999999999995,Huelva,Spain,37.78N,6.10W
1774-07-01,27.969,5.61,Huelva,Spain,37.78N,6.10W
1774-08-01,27.843000000000004,2.716,Huelva,Spain,37.78N,6.10W
1774-09-01,22.696,2.858,Huelva,Spain,37.78N,6.10W
1774-10-01,16.861,3.555,Huelva,Spain,37.78N,6.10W
1774-11-01,11.222000000000001,6.045,Huelva,Spain,37.78N,6.10W
1774-12-01,7.048000000000001,4.453,Huelva,Spain,37.78N,6.10W
1775-01-01,10.865,4.078,Huelva,Spain,37.78N,6.10W
1775-02-01,13.43,3.448,Huelva,Spain,37.78N,6.10W
1775-03-01,14.821000000000002,1.8319999999999999,Huelva,Spain,37.78N,6.10W
1775-04-01,15.419,1.7469999999999999,Huelva,Spain,37.78N,6.10W
1775-05-01,18.998,3.06,Huelva,Spain,37.78N,6.10W
1775-06-01,22.223000000000006,3.9610000000000003,Huelva,Spain,37.78N,6.10W
1775-07-01,26.630000000000006,1.9040000000000001,Huelva,Spain,37.78N,6.10W
1775-08-01,26.331999999999997,2.074,Huelva,Spain,37.78N,6.10W
1775-09-01,22.113000000000003,2.524,Huelva,Spain,37.78N,6.10W
1775-10-01,18.298,2.842,Huelva,Spain,37.78N,6.10W
1775-11-01,14.704999999999998,5.297999999999999,Huelva,Spain,37.78N,6.10W
1775-12-01,7.9639999999999995,1.979,Huelva,Spain,37.78N,6.10W
1776-01-01,7.251,4.541,Huelva,Spain,37.78N,6.10W
1776-02-01,11.787,3.508,Huelva,Spain,37.78N,6.10W
1776-03-01,13.212,3.01,Huelva,Spain,37.78N,6.10W
1776-04-01,15.116,1.774,Huelva,Spain,37.78N,6.10W
1776-05-01,18.055999999999997,3.293,Huelva,Spain,37.78N,6.10W
1776-06-01,23.872,2.597,Huelva,Spain,37.78N,6.10W
1776-07-01,26.15,2.298,Huelva,Spain,37.78N,6.10W
1776-08-01,27.34,3.43,Huelva,Spain,37.78N,6.10W
1776-09-01,21.481,2.5860000000000003,Huelva,Spain,37.78N,6.10W
1776-10-01,17.555,2.6060000000000003,Huelva,Spain,37.78N,6.10W
1776-11-01,12.757,4.205,Huelva,Spain,37.78N,6.10W
1776-12-01,10.652999999999999,2.783,Huelva,Spain,37.78N,6.10W
1777-01-01,10.901,3.458,Huelva,Spain,37.78N,6.10W
