ná,Venezuela,10.45N,64.64W
1855-02-01,24.555999999999997,1.369,Cumaná,Venezuela,10.45N,64.64W
1855-03-01,25.129,0.8270000000000001,Cumaná,Venezuela,10.45N,64.64W
1855-04-01,25.761999999999997,1.288,Cumaná,Venezuela,10.45N,64.64W
1855-05-01,26.708,0.6509999999999999,Cumaná,Venezuela,10.45N,64.64W
1855-06-01,26.71,0.76,Cumaná,Venezuela,10.45N,64.64W
1855-07-01,26.071,0.693,Cumaná,Venezuela,10.45N,64.64W
1855-08-01,26.385,0.753,Cumaná,Venezuela,10.45N,64.64W
1855-09-01,26.115,0.5489999999999999,Cumaná,Venezuela,10.45N,64.64W
1855-10-01,25.871,1.088,Cumaná,Venezuela,10.45N,64.64W
1855-11-01,25.63,0.8340000000000001,Cumaná,Venezuela,10.45N,64.64W
1855-12-01,24.903000000000002,2.105,Cumaná,Venezuela,10.45N,64.64W
1856-01-01,25.323,1.198,Cumaná,Venezuela,10.45N,64.64W
1856-02-01,24.679000000000002,1.4769999999999999,Cumaná,Venezuela,10.45N,64.64W
1856-03-01,25.507,1.4809999999999999,Cumaná,Venezuela,10.45N,64.64W
1856-04-01,25.866999999999997,0.76,Cumaná,Venezuela,10.45N,64.64W
1856-05-01,26.791999999999998,1.656,Cumaná,Venezuela,10.45N,64.64W
1856-06-01,26.576999999999998,1.7169999999999999,Cumaná,Venezuela,10.45N,64.64W
1856-07-01,26.423000000000002,0.841,Cumaná,Venezuela,10.45N,64.64W
1856-08-01,26.035999999999998,1.3130000000000002,Cumaná,Venezuela,10.45N,64.64W
1856-09-01,26.026,1.319,Cumaná,Venezuela,10.45N,64.64W
1856-10-01,25.951,1.0090000000000001,Cumaná,Venezuela,10.45N,64.64W
1856-11-01,25.542,0.985,Cumaná,Venezuela,10.45N,64.64W
1856-12-01,24.857,1.564,Cumaná,Venezuela,10.45N,64.64W
1857-01-01,24.033,1.237,Cumaná,Venezuela,10.45N,64.64W
1857-02-01,23.498,1.402,Cumaná,Venezuela,10.45N,64.64W
1857-03-01,24.714000000000002,1.119,Cumaná,Venezuela,10.45N,64.64W
1857-04-01,25.290000000000006,1.298,Cumaná,Venezuela,10.45N,64.64W
1857-05-01,25.853,1.2309999999999999,Cumaná,Venezuela,10.45N,64.64W
1857-06-01,26.022,0.852,Cumaná,Venezuela,10.45N,64.64W
1857-07-01,26.037,0.863,Cumaná,Venezuela,10.45N,64.64W
1857-08-01,25.765,0.885,Cumaná,Venezuela,10.45N,64.64W
1857-09-01,25.463,0.684,Cumaná,Venezuela,10.45N,64.64W
1857-10-01,25.686999999999998,1.381,Cumaná,Venezuela,10.45N,64.64W
1857-11-01,24.973000000000003,0.943,Cumaná,Venezuela,10.45N,64.64W
1857-12-01,24.063000000000002,1.272,Cumaná,Venezuela,10.45N,64.64W
1858-01-01,23.823,1.946,Cumaná,Venezuela,10.45N,64.64W
1858-02-01,23.598000000000003,1.045,Cumaná,Venezuela,10.45N,64.64W
1858-03-01,24.49,1.224,Cumaná,Venezuela,10.45N,64.64W
1858-04-01,25.649,1.121,Cumaná,Venezuela,10.45N,64.64W
1858-05-01,26.26,1.139,Cumaná,Venezuela,10.45N,64.64W
1858-06-01,25.909,1.113,Cumaná,Venezuela,10.45N,64.64W
1858-07-01,26.052,1.0070000000000001,Cumaná,Venezuela,10.45N,64.64W
1858-08-01,26.076,0.8009999999999999,Cumaná,Venezuela,10.45N,64.64W
1858-09-01,26.133000000000003,1.03,Cumaná,Venezuela,10.45N,64.64W
1858-10-01,25.750999999999998,0.977,Cumaná,Venezuela,10.45N,64.64W
1858-11-01,25.795,1.078,Cumaná,Venezuela,10.45N,64.64W
1858-12-01,23.863000000000003,1.207,Cumaná,Venezuela,10.45N,64.64W
1859-01-01,23.829,1.265,Cumaná,Venezuela,10.45N,64.64W
1859-02-01,23.468000000000004,1.22,Cumaná,Venezuela,10.45N,64.64W
1859-03-01,24.304000000000002,1.4580000000000002,Cumaná,Venezuela,10.45N,64.64W
1859-04-01,25.678,1.631,Cumaná,Venezuela,10.45N,64.64W
